Name,العنوان,Gov,Ds,Area,Logo,Mobile,Telephone,User
الفنية لصيانة السيارات,"كم 19 - طريق اسكندرية مطروح الصحراوى, مرغم, الاسكندرية.",الاسكندرية.,"مرغم, الاسكندرية.","مرغم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346737,212346737,3
الفنية لصيانة السيارات - فاست,"15 ش احمد كامل, الهرم, الجيزة.",الجيزة.,"الهرم, الجيزة.","الهرم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346738,212346738,3
الفنية لصيانة وكماليات السيارات,"2 ش العجاتى, عابدين, القاهرة.",القاهرة.,"عابدين, القاهرة.","عابدين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346739,212346739,3
الفنية لضبط ابواب السيارات,"100 ش ريحان - المنيرة الغربية, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346740,212346740,3
الفنية لعفشة السيارات,"29 ش البوهى - المنيرة الشرقية, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346741,212346741,3
الفنية لعفشة السيارات,"47 أ ش البوهى - المنيرة الشرقية, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346742,212346742,3
الفنية لفرش السيارات,"46 ش رشاح الاكشر, كرداسة, الجيزة.",الجيزة.,"كرداسة, الجيزة.","كرداسة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346743,212346743,3
الفنية لكهرباء السيارات,"1 ش عطا متفرع من ش ترعة الخشاب, حدائق حلوان, القاهرة.",القاهرة.,"حلوان, القاهرة.","حلوان,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346744,212346744,3
الفنية لكهرباء السيارات,"4 ش 100, المعادى, القاهرة.",القاهرة.,"المعادى, القاهرة.","المعادى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346745,212346745,3
الفنية لكهرباء السيارات,"35 ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346746,212346746,3
الفنية لكهرباء السيارات,"كورنيش النيل, التبين, القاهرة.",القاهرة.,"التبين, القاهرة.","التبين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346747,212346747,3
الفنية لكهرباء السيارات,"28 ش ترعة الخشاب, حدائق حلوان, القاهرة.",القاهرة.,"حلوان, القاهرة.","حلوان,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346748,212346748,3
الفنية لكهرباء السيارات,"37 ش مجرى السيل, حدائق حلوان, القاهرة.",القاهرة.,"حلوان, القاهرة.","حلوان,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346749,212346749,3
الفنية لكهرباء السيارات,"3 ش الفيومى, عزبة النخل, القاهرة.",القاهرة.,"النخل, القاهرة.","النخل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346750,212346750,3
الفنية لكهرباء السيارات,"ش جمال عبد الناصر, كوتسيكا, القاهرة.",القاهرة.,"كوتسيكا, القاهرة.","كوتسيكا,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346751,212346751,3
الفنية لكهرباء السيارات,"1 ش مصطفى الجمال متفرع من ش التحرير - صفط اللبن, بولاق الدكرور, الجيزة.",الجيزة.,"الدكرور, الجيزة.","الدكرور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346752,212346752,3
الفنية لكهرباء السيارات,"3 ش د. لاشين, فيصل, الجيزة.",الجيزة.,"فيصل, الجيزة.","فيصل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346753,212346753,3
الفنية لكهرباء السيارات,"24 ش المدبح, الجيزة, الجيزة.",الجيزة.,"الجيزة, الجيزة.","الجيزة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346754,212346754,3
الفنية لكهرباء السيارات,"166 ش فيصل, الكوم الاخضر, فيصل, الجيزة.",الجيزة.,"فيصل, الجيزة.","فيصل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346755,212346755,3
الفنية لكهرباء السيارات,"2 ش عبد الله حسين العطار - قرية المعتمدية, كرداسة, الجيزة.",الجيزة.,"كرداسة, الجيزة.","كرداسة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346756,212346756,3
الفنية لكهرباء السيارات,"ش سلام - ابو قتادة - مشروع شباب الخريجين - محل 12, بولاق الدكرور, الجيزة.",الجيزة.,"الدكرور, الجيزة.","الدكرور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346757,212346757,3
الفنية لكهرباء السيارات,"29 ش البوهى - المنيرة الشرقية, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346758,212346758,3
الفنية لكهرباء السيارات,"2 ش ابو سريع على يونس - صفط اللبن, بولاق الدكرور, الجيزة.",الجيزة.,"الدكرور, الجيزة.","الدكرور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346759,212346759,3
الفنية للسيارات,"92 ش جسر السويس, الزيتون, القاهرة.",القاهرة.,"الزيتون, القاهرة.","الزيتون,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346760,212346760,3
الفنية للسيارات,"ش الغربى, حلوان, القاهرة.",القاهرة.,"حلوان, القاهرة.","حلوان,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346761,212346761,3
الفنية للسيارات,"13 ش احمد العوامرى, شبرا, القاهرة.",القاهرة.,"شبرا, القاهرة.","شبرا,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346762,212346762,3
الفنية للسيارات,"15 ش المقياس, المنيل, القاهرة.",القاهرة.,"المنيل, القاهرة.","المنيل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346763,212346763,3
الفنية للسيارات,"4 ش 100, المعادى, القاهرة.",القاهرة.,"المعادى, القاهرة.","المعادى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346764,212346764,3
الفنية للسيارات,"1 ش العزيز بالله, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346765,212346765,3
الفنية للسيارات,"158 ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346766,212346766,3
الفنية للسيارات,"15 ش المواردى, قصر العينى, القاهرة.",القاهرة.,"العينى, القاهرة.","العينى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346767,212346767,3
الفنية للسيارات,"16 أ ش شاهين, عين شمس, القاهرة.",القاهرة.,"شمس, القاهرة.","شمس,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346768,212346768,3
الفنية للسيارات,"15 الطريق الدائرى - عزبة الحفير, الخصوص, القليوبية.",القليوبية.,"الخصوص, القليوبية.","الخصوص,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346769,212346769,3
الفنية للسيارات,"2 ش محمد مرسى, المنيب, الجيزة.",الجيزة.,"المنيب, الجيزة.","المنيب,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346770,212346770,3
الفنية للسيارات,"1 ش صلاح العريان - ام بيومى, شبرا الخيمة, القليوبية.",القليوبية.,"الخيمة, القليوبية.","الخيمة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346771,212346771,3
الفنية للسيارات,"73 - مشروع 103, الحى السادس, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346772,212346772,3
الفنية للسيارات,"9 ش محمد عبد الهادى - صفط اللبن, بولاق الدكرور, الجيزة.",الجيزة.,"الدكرور, الجيزة.","الدكرور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346773,212346773,3
الفنية للسيارات,"3 ش المدينة المنورة متفرع من ش العشرين - صفط اللبن, بولاق الدكرور, الجيزة.",الجيزة.,"الدكرور, الجيزة.","الدكرور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346774,212346774,3
الفنية للشكمانات,"ش د. محمد فؤاد سعيد, العمرانية الغربية, الهرم, الجيزة.",الجيزة.,"الهرم, الجيزة.","الهرم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346775,212346775,3
الفنية للشكمانات,"32 ش احمد الزيات, بين السرايات, الجيزة.",الجيزة.,"السرايات, الجيزة.","السرايات,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346776,212346776,3
الفنية لميكابيكا السيارات,"12 ش بهجت الشوربجى متفرع من ش العشرين - صفط اللبن, بولاق الدكرور, الجيزة.",الجيزة.,"الدكرور, الجيزة.","الدكرور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346777,212346777,3
الفنية لميكانيكا السيارات,"265 مساكن النصر -, المقطم, القاهرة.",القاهرة.,"المقطم, القاهرة.","المقطم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346778,212346778,3
الفنية لميكانيكا السيارات,"18 مساكن اطلس ج -, المقطم, القاهرة.",القاهرة.,"المقطم, القاهرة.","المقطم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346779,212346779,3
الفنية لميكانيكا السيارات,"52 ش جسر البحر, شبرا, القاهرة.",القاهرة.,"شبرا, القاهرة.","شبرا,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346780,212346780,3
الفنية لميكانيكا السيارات,"44 ش البوهى - المنيرة الغربية, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346781,212346781,3
الفنية لميكانيكا السيارات,"3 ش محمد شميس - المنيرة الشرقية, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346782,212346782,3
الفنية لميكانيكا السيارات,"52 ش رشاح الاكشر, كرداسة, الجيزة.",الجيزة.,"كرداسة, الجيزة.","كرداسة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346783,212346783,3
الفنية لميكانيكا السيارات,"5 ش محمد شميس - المنيرة الشرقية, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346784,212346784,3
الفنية لميكانيكا السيارات,"ش المسبك, الوراق, الجيزة.",الجيزة.,"الوراق, الجيزة.","الوراق,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346785,212346785,3
الفنية لميكانيكا السيارات,"بلوك 30 - مساكن المطار - ش المطار - المنيرة الغربية, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346786,212346786,3
