Name,العنوان,Gov,Ds,Area,Logo,Mobile,Telephone,Brand,Service,DayOff,OpenH,CloseH,User
الورشة الفنية,"بلوك 20 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347288,212347288,Honda,ميكانيكا,Monday,9 AM,6 PM,3
الورشة الفنية,"بلوك 14 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347351,212347351,Peugeot,عفشة فرامل,Monday,11 AM,11 PM,3
الورشة الفنية,"بلوك 11 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347352,212347352,Suzuki,سمكرة,Saturday Sunday,9 AM,9 PM,3
الورشة الفنية,"بلوك 5 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347427,212347427,KIA,تكيف,Saturday Sunday,10 AM,10 PM,3
الورشة الفنية,"30 ش مصطفى الشرقاوى, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347488,212347488,JEEP,بطاريات,Saturday Sunday,9 AM,6 PM,3
الورشة الفنية,"بلوك 16 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347489,212347489,JEEP,صيانة,Friday Saturday,11 AM,11 PM,3
الورشة الفنية,"بلوك د - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347491,212347491,Seat,Tyres AC,Friday Saturday,9 AM,9 PM,3
الورشة الفنية,"بلوك O -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347561,212347561,Nisan,Essential,Friday Saturday,10 AM,10 PM,3
الورشة الفنية,"بلوك 2 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347563,212347563,Honda,Full,Friday Saturday,9 AM,6 PM,3
الورشة الفنية,"بلوك 14 - - محل 22, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347595,212347595,Honda,ميكانيكا,Friday Saturday,11 AM,11 PM,3
الورشة الفنية الحديثة,"45 ش العسقلانى, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347921,212347921,Peugeot,عفشة فرامل,Saturday Sunday,9 AM,9 PM,3
الورشة الفنية الحديثة,"3 بلوك 17- مساكن الحرفيين -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347922,212347922,Suzuki,سمكرة,Monday,10 AM,10 PM,3
الورشة الفنية لتجديد السيارات,"بلوك 9 - - محل 22, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347978,212347978,Toyota,تكيف,Monday,9 AM,6 PM,3
الورشة الفنية لتجديد السيارات,"بلوك 14 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347979,212347979,Seat,بطاريات,Saturday Sunday,11 AM,11 PM,3
الورشة الفنية لتجديد السيارات,"بلوك 2 -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347981,212347981,Nisan,صيانة,Saturday Sunday,9 AM,9 PM,3
الورشة الفنية لتكييف السيارات,"8 ش العسقلانى, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347984,212347984,Honda,Tyres AC,Saturday Sunday,10 AM,10 PM,3
الورشة الفنية لسمكرة السيارات,"بلوك 15 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348006,212348006,Honda,Essential,Friday Saturday,9 AM,6 PM,3
الورشة الفنية لسمكرة السيارات,"15 بلوك 1 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348014,212348014,Peugeot,Full,Friday Saturday,11 AM,11 PM,3
الورشة الفنية لصيانة السيارات,"بلوك 10 - - محل 7, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348081,212348081,Suzuki,ميكانيكا,Friday Saturday,9 AM,9 PM,3
الورشة الفنية لصيانة السيارات,"بلوك 14 - - محل 14, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348093,212348093,Toyota,عفشة فرامل,Friday Saturday,10 AM,10 PM,3
الورشة الفنية لصيانة السيارات,"بلوك 7 -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348094,212348094,Seat,سمكرة,Friday Saturday,9 AM,6 PM,3
الورشة الفنية للسيارات,"3 بلوك 11- مساكن الحرفيين - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348390,212348390,Nisan,تكيف,Saturday Sunday,11 AM,11 PM,3
الورشة الفنية للميكانيكا,"20,21 بلوك 1 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348426,212348426,Honda,بطاريات,Monday,9 AM,9 PM,3
الورشة الفنية لميكانيكا السيارات,"2 بلوك 4 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348446,212348446,Honda,صيانة,Monday,10 AM,10 PM,3
الورشة الميكانيكية,"بلوك 7 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348518,212348518,Peugeot,Tyres AC,Saturday Sunday,9 AM,6 PM,3
الورشة الهندسية,"47 ش عثمان بن عفان, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348534,212348534,Suzuki,Essential,Saturday Sunday,11 AM,11 PM,3
الورشة الهندسية,"18 بلوك 11 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348548,212348548,KIA,Full,Saturday Sunday,9 AM,9 PM,3
الورشة الهندسية,"39 تقسيم الخلود, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348551,212348551,JEEP,ميكانيكا,Friday Saturday,10 AM,10 PM,3
الورشة الهندسية للسيارات,"ش نزلة الريحانى, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348621,212348621,JEEP,عفشة فرامل,Friday Saturday,9 AM,6 PM,3
ام ثرى للسيارات,"24 بلوك 11 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348664,212348664,Seat,سمكرة,Friday Saturday,11 AM,11 PM,3
اولاد الحداد,"بلوك 14 - - محل 8, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348732,212348732,Nisan,تكيف,Friday Saturday,9 AM,9 PM,3
اولاد جاد الله لصيانة السيارات,"45 ش الريحانى, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348750,212348750,Honda,بطاريات,Friday Saturday,10 AM,10 PM,3
بارك لصيانة السيارات,"بلوك 11 - - محل 8, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348824,212348824,Honda,صيانة,Saturday Sunday,9 AM,6 PM,3
بتاع الزوايا - وائل سمير,"بلوك 17 -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348828,212348828,Peugeot,Tyres AC,Monday,11 AM,11 PM,3
بى ام دبليو سيرفيس للسيارات,"بلوك 11 -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348868,212348868,Suzuki,Essential,Monday,9 AM,9 PM,3
بى.ام سيرفس,"بلوك 12 - - محل 2, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348869,212348869,Toyota,Full,Saturday Sunday,10 AM,10 PM,3
بيس حمامة لصيانة السيارات,"بلوك 2 -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348879,212348879,Seat,ميكانيكا,Saturday Sunday,9 AM,6 PM,3
توفيق لميكانيكا السيارات,"بلوك 12 - - محل 17, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348904,212348904,Nisan,عفشة فرامل,Saturday Sunday,11 AM,11 PM,3
تى & ام,"6 ش العسقلانى , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348910,212348910,Honda,سمكرة,Friday Saturday,9 AM,9 PM,3
تى بى اس جراج,"1 ش خليل السيد متفرع من ش المشغل, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348911,212348911,Honda,تكيف,Friday Saturday,10 AM,10 PM,3
ثرى برازرز للسيارات,"بلوك 21 -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348921,212348921,Peugeot,بطاريات,Friday Saturday,9 AM,6 PM,3
جمال محمد قطب لاصلاح السيارات,"بلوك 1 -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348958,212348958,Suzuki,صيانة,Friday Saturday,11 AM,11 PM,3
جينس الكتريك,"5 بلوك 2 - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348976,212348976,Toyota,Tyres AC,Friday Saturday,9 AM,9 PM,3
حجازى للتجارة,"8 ش د. احمد ممدوح , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348983,212348983,Seat,Essential,Saturday Sunday,10 AM,10 PM,3
حربى احمد,"بلوك 9 -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348986,212348986,Nisan,Full,Monday,9 AM,6 PM,3
حسن ابو نسمة,"بلوك 1 - ش حمدى الزعيم, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348991,212348991,Honda,ميكانيكا,Monday,11 AM,11 PM,3
حماص فريد,"بلوك 9 -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349042,212349042,Honda,عفشة فرامل,Saturday Sunday,9 AM,9 PM,3
خالد بطئ للسيارات,"2 بلوك 6 -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349073,212349073,Peugeot,سمكرة,Saturday Sunday,10 AM,10 PM,3
داوود للسيارات,"20 بلوك 18 - مساكن الحرفيين -, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349090,212349090,Suzuki,تكيف,Saturday Sunday,9 AM,6 PM,3
درش جروب لصيانة السيارات,"بلوك 12 - - محل 16, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349096,212349096,KIA,بطاريات,Friday Saturday,11 AM,11 PM,3
زيكو لدهانات السيارات,"14 بلوك 11- مساكن الحرفيين - , الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349170,212349170,JEEP,صيانة,Friday Saturday,9 AM,9 PM,3
